"","Id","Sales"
"116",37667,12217.8734282155
"117",859,9344.57486370182
"118",17123,10336.773926801
"119",5139,8288.0273404477
"120",19691,9217.95413948049
"121",9419,3924.65159606279
"122",7707,8804.5082648489
"123",11987,9517.27373054209
"124",10275,6032.57685897768
"125",35099,11002.3487048618
"126",33387,5259.84305668041
"127",14555,15648.4896976355
"128",21403,5083.852888404
"129",2571,12724.9909227704
"130",11131,9382.27091591164
"131",29963,8892.08264140696
"132",15411,5391.21972713755
"133",28251,6962.68461634185
"134",32531,10770.7194890343
"135",13699,12400.2122280451
"136",36811,10806.9401972913
"137",30819,9442.58950146132
"138",40235,7978.61058061578
"139",6851,8084.54559373851
"140",12843,10954.4136698855
"141",27395,5203.57794812631
"142",17979,9316.6843670246
"143",3427,4203.00096554574
"144",31675,10012.629027345
"145",860,6994.80837000088
"146",24828,6867.51010353655
"147",5996,5709.97779587974
"148",4284,3381.45507564928
"149",26540,9298.98244725887
"150",23972,7195.00905006764
"151",1716,8154.39084228846
"152",28252,3392.54725935252
"153",4,7293.46235715587
"154",23116,6026.1874756987
"155",37668,7447.2493045203
"156",16268,3827.93650652563
"157",35956,7174.08785415348
"158",11132,6171.07788518457
"159",19692,4909.9924982653
"160",5140,5138.843292676
"161",22260,3148.54619580083
"162",32532,5758.96477303337
"163",11988,7461.95322528362
"164",30820,5207.93273420573
"165",39380,5119.4885560385
"166",10276,3334.77122249838
"167",33388,4464.94376199742
"168",14556,10102.8097941921
"169",40236,3654.84482963631
"170",25684,7592.09603958638
"171",6852,5290.72851436406
"172",17124,5264.90777815638
"173",34244,3342.47233513382
"174",15412,5463.87879181872
"175",3428,4576.714239229
"176",20548,5305.54074875844
"177",9420,3937.25842801961
"178",17980,5603.6369652151
"179",21404,4576.46103861885
"180",35100,6147.19113255158
"181",7708,5448.24000905499
"182",8564,5909.61675395514
"183",29108,5119.77179402037
"184",2572,9522.31298395807
"185",29964,5224.35670394639
"186",36812,6836.62294079578
"187",38524,9306.24024611717
"188",27396,4765.62473250002
"189",13700,8610.22215380904
"190",31676,5331.49969781391
"191",12844,7827.54031242086
"192",18836,4997.58224048202
"193",16269,6910.39080223625
"194",23973,7903.77738206524
"195",4285,6235.48830384292
"196",11989,7793.74823329103
"197",11133,7279.15289215003
"198",861,7524.58999558111
"199",23117,7588.16500952015
"200",1717,8476.70135873952
"201",5997,6129.64369539503
"202",5,7194.35712794374
"203",17125,7081.76991770984
"204",34245,6448.30441894671
"205",22261,6118.63268391074
"206",21405,5527.06327460728
"207",26541,11296.3779207596
"208",9421,4733.81523049518
"209",30821,6405.19855056797
"210",10277,6218.20484332347
"211",35101,7324.37995587997
"212",33389,5507.49153906969
"213",35957,7343.91793776759
"214",5141,6193.71623930144
"215",12845,8576.06939967169
"216",6853,6278.58997698053
"217",36813,7418.5155856116
"218",20549,6584.24175573485
"219",3429,5205.65805859459
"220",32533,7051.25077829845
"221",2573,10309.9728855506
"222",8565,7241.97175988088
"223",24829,8095.2709592413
"224",29109,6673.56213702224
"225",18837,6384.49667693249
"226",25685,8767.10111753618
"227",15413,5544.23962875548
"228",40237,6970.99092526181
"229",38525,10861.8208955505
"230",7709,6380.07709638269
"231",17981,6483.03743123578
"232",39381,5924.00809444421
"233",27397,5794.41070030352
"234",29965,6314.2034785945
"235",31677,6179.35347200912
"236",19693,6173.87444082506
"237",14557,11114.7175290338
"238",28253,6591.35475364815
"239",13701,9272.49260474219
"240",37669,8059.46990528098
"241",24830,5590.14108451558
"242",34246,4701.71567435813
"243",35102,5599.75783947542
"244",10278,4655.37029104836
"245",20550,5264.74707785647
"246",5142,5204.873575641
"247",16270,4765.15653731436
"248",22262,4383.60456214478
"249",15414,6320.35559622643
"250",30822,4864.56333961561
"251",11990,6003.34817464128
"252",6,5623.08902243611
"253",11134,5746.31701367327
"254",8566,5844.4006402194
"255",862,5827.54507464269
"256",29966,4547.69645632766
"257",13702,6349.3042927979
"258",17126,5225.64753507553
"259",26542,7261.9132997798
"260",39382,7023.13364804776
"261",1718,6707.05767033734
"262",17982,4833.32900533438
"263",33390,6074.06180063522
"264",27398,6488.45039185403
"265",29110,5184.94376697247
"266",2574,7642.57593304713
"267",19694,4638.37588571415
"268",40238,5175.28392864095
"269",35958,5536.77221896779
"270",3430,6327.95609004222
"271",28254,4880.86363379105
"272",9422,5434.10229668757
"273",32534,5501.34335032826
"274",36814,5561.83539404167
"275",18838,4784.34922870065
"276",23118,5511.01763608325
"277",4286,4773.26325727658
"278",14558,7449.99164601103
"279",38526,7343.81987318794
"280",12846,6055.97210474895
"281",6854,5155.68869526565
"282",25686,6126.34707854045
"283",21406,6018.34085543791
"284",23974,5499.50705157409
"285",7710,5275.49968806914
"286",37670,6044.43612322702
"287",31678,5018.05071270934
"288",5998,5075.23815015999
"289",5143,6551.60319097876
"290",22263,5672.65619101977
"291",4287,5620.35427742485
"292",26543,9863.02472461475
"293",10279,5609.26807541377
"294",24831,8810.26249131356
"295",27399,4721.34189454261
"296",29111,7019.02182820064
"297",18839,7106.84018239323
"298",23975,7915.19904064921
"299",11135,7067.44429062055
"300",25687,8347.36042435426
"301",19695,6280.90802530116
"302",30823,7239.52003509503
"303",13703,8883.45306666495
"304",15415,4802.66623635227
"305",33391,4416.96106381516
"306",9423,3542.18721497373
"307",29967,6863.08351311138
"308",17983,6796.54623639853
"309",14559,11610.2503732317
"310",35959,7826.49515929759
"311",2575,9594.57991656042
"312",8567,7135.72796223294
"313",32535,7440.1423900218
"314",6855,7207.11807704465
"315",863,8421.43558590854
"316",3431,4035.32962438095
"317",39383,4688.49946085972
"318",23119,7497.05226052119
"319",21407,4555.37246552495
"320",20551,6611.13169920832
"321",40239,6386.71979855957
"322",16271,6650.84472865314
"323",7711,6862.4158433701
"324",37671,8324.85942607974
"325",12847,8889.14866333784
"326",28255,5952.62911842487
"327",31679,6949.86584884499
"328",5999,6764.97152265092
"329",36815,8605.35363585175
"330",35103,7615.95020040473
"331",17127,7019.41013818191
"332",1719,8600.15155323803
"333",11991,8025.67941772847
"334",34247,5942.21375609673
"335",7,7469.41580760656
"336",38527,10702.417962098
"337",33392,5647.9125149423
"338",26544,10825.3543162398
"339",15416,5924.80487246784
"340",23120,7774.50400433216
"341",9424,4816.42931454806
"342",10280,5785.5191638684
"343",3432,5567.35015922969
"344",22264,5940.37197718305
"345",35960,7974.10676190551
"346",13704,8984.7603113547
"347",27400,5895.11416970609
"348",24832,8637.39839049786
"349",28256,6294.58212534019
"350",25688,9246.21931553741
"351",4288,5991.59808702622
"352",2576,10988.1076047918
"353",7712,6219.13016311785
"354",6856,6416.9026725992
"355",30824,6199.73915421269
"356",5144,6117.4772379739
"357",11136,7496.28002470549
"358",39384,5509.48290224594
"359",14560,12721.2170462844
"360",21408,5723.3152717327
"361",35104,7865.28891909923
"362",40240,6171.24269964549
"363",31680,6213.68106320259
"364",864,8572.33207717391
"365",20552,6061.50262256977
"366",8568,6430.41890458643
"367",23976,8165.02194900837
"368",29968,6127.1418452008
"369",36816,8359.7419495544
"370",38528,11273.1729996857
"371",17128,6306.41497961491
"372",34248,6142.71900701053
"373",16272,6672.87471370786
"374",29112,6389.83956396695
"375",8,7996.99453377091
"376",32536,6711.1019840756
"377",12848,8306.83891643199
"378",11992,8101.65118776146
"379",17984,6125.31870998456
"380",6000,6142.72486612035
"381",19696,5694.96546238359
"382",18840,6172.27288974289
"383",37672,8795.96366959696
"384",1720,9630.0323899744
"385",9425,4479.21305156928
"386",23121,5811.05404449979
"387",7713,3571.49256757039
"388",22265,4213.19277971859
"389",23977,5807.51327001888
"390",13705,6030.6668110341
"391",24833,6149.37855933166
"392",5145,3786.94962036298
"393",35105,6029.19441587211
"394",3433,5852.66246844342
"395",30825,3669.89550453367
"396",10281,4057.29966602925
"397",34249,4455.21816552751
"398",28257,4724.84247004471
"399",33393,5469.67207522245
"400",11137,5681.47184803168
"401",15417,5837.10803059266
"402",865,5655.70241810283
"403",35961,5554.72575750979
"404",25689,6463.1997401762
"405",27401,5577.99704112136
"406",4289,4344.12202008339
"407",39385,5874.90057363441
"408",38529,7868.59043792834
"409",20553,3871.18331685136
"410",36817,5980.04211004678
"411",2577,7938.12974795491
"412",29969,3904.03270968552
"413",32537,3990.55785842443
"414",37673,6105.77752387764
"415",19697,3495.75182808963
"416",14561,8454.87583831093
"417",21409,5544.8372448012
"418",12849,5946.50589819581
"419",40241,4704.89651474926
"420",18841,3662.5510999691
"421",31681,3648.9434916672
"422",16273,4749.97199892077
"423",26545,7937.88746863949
"424",29113,4258.9867621715
"425",17985,3739.28565878351
"426",8569,3898.84472257816
"427",11993,5434.85392968809
"428",1721,6141.97494547848
"429",6857,3601.07465375002
"430",6001,3654.3637263213
"431",17129,4034.89082303031
"432",9,5278.74133149933
"433",23122,5893.55119050814
"434",39386,4373.57213091593
"435",35106,5800.95828646866
"436",13706,6510.53867132168
"437",24834,6020.65471783621
"438",36818,5856.59385927489
"439",8570,4997.23426017146
"440",3434,4079.23753193041
"441",4290,3315.44730069676
"442",27402,4309.71187383551
"443",26546,7964.44583133615
"444",19698,4575.38727444978
"445",5146,4750.49307869126
"446",40242,3622.48094456424
"447",2578,7456.78079467392
"448",29970,4768.01642711481
"449",33394,4163.94103592926
"450",30826,4746.59769218373
"451",15418,4284.99359346725
"452",25690,6633.90330286129
"453",28258,3334.91756271792
"454",38530,7612.58766925816
"455",9426,3425.43795860764
"456",32538,5129.96901590832
"457",6002,4687.41729998342
"458",31682,4727.10999190158
"459",37674,6185.68691861593
"460",35962,5749.95211126079
"461",21410,4190.7585461169
"462",34250,3357.8638730083
"463",22266,3236.73780784473
"464",17130,5306.60866635289
"465",29114,4918.92734326402
"466",866,5744.78251934472
"467",16274,3538.92793494193
"468",7714,4793.81449052588
"469",14562,8763.2387647384
"470",10282,3288.72855162927
"471",18842,4645.43382802511
"472",17986,4762.63907236907
"473",6858,4745.95028066658
"474",1722,6598.90971766505
"475",11138,5866.93751935466
"476",23978,5971.213189162
"477",20554,4826.20201321618
"478",10,5641.70984215225
"479",11994,6006.3494494292
"480",12850,5937.35835852163
"481",3435,4824.55421339263
"482",8571,5935.02555378982
"483",33395,5139.84824689911
"484",32539,6168.44733590141
"485",5147,6052.83056970183
"486",30827,5618.31212985802
"487",2579,9231.16020079393
"488",25691,7602.47272333956
"489",19699,5218.41502145305
"490",7715,5665.51840201544
"491",22267,5558.21846953283
"492",35107,7444.79910222025
"493",16275,6569.01112880254
"494",867,6945.27356499373
"495",23123,7301.22999017529
"496",9427,4168.26878789114
"497",28259,6007.04843478659
"498",10283,5331.71329174773
"499",29115,6543.04134276851
"500",4291,5547.76808205481
"501",21411,5070.47192735338
"502",34251,5884.37284197928
"503",11139,6930.02751281467
"504",17131,6528.54736174818
"505",36819,7147.84631633679
"506",26547,9413.07766202207
"507",18843,5478.16188733689
"508",13707,7504.72173050596
"509",39387,4938.74396055554
"510",37675,7334.37678915488
"511",11995,7033.19565055113
"512",6003,5678.80621354084
"513",14563,11608.6337764946
"514",23979,7207.36555238769
"515",40243,5992.10674244518
"516",20555,5748.7620902357
"517",35963,7087.87875942023
"518",29971,5571.7754737344
"519",15419,5593.02650986115
"520",6859,5694.79163796496
"521",38531,9549.71682128661
"522",12851,7093.23508343943
"523",27403,5190.1492556276
"524",17987,5798.67353368023
"525",24835,7390.39317588092
"526",11,6819.57911363254
"527",1723,7618.29686281284
"528",31683,5640.6444438683
"529",8572,7955.82853528815
"530",22268,5250.10379748817
"531",23124,7780.53497970276
"532",33396,5801.01361851853
"533",40244,5949.14962997342
"534",3436,5538.47831938187
"535",7716,7021.76723885477
"536",13708,9379.70302360482
"537",5148,6727.0726430487
"538",28260,5644.32037994833
"539",2580,11115.5126155417
"540",29972,6394.87583524037
"541",9428,4950.0725294051
"542",20556,6960.44029061925
"543",36820,8372.53312430908
"544",35964,8161.06674266514
"545",23980,8037.72184768069
"546",15420,5739.74896824237
"547",6860,6997.44419692166
"548",32540,7720.64868334428
"549",19700,6522.5099049278
"550",39388,6024.14154431656
"551",35108,8096.42922293567
"552",10284,5311.37389220057
"553",29116,7062.72716966088
"554",16276,5784.15626608227
"555",12,8120.30311981136
"556",21412,5796.61083768828
"557",4292,5425.31332083845
"558",11140,7765.19596522586
"559",17132,7083.59390958656
"560",12852,9031.20659342525
"561",26548,10720.5415263732
"562",868,8665.50338413758
"563",30828,6859.5364436329
"564",27404,6065.82884191424
"565",24836,8413.17444397395
"566",31684,7009.06032382998
"567",6004,6938.32133957969
"568",34252,5603.5086867233
"569",14564,11055.8804879687
"570",18844,6667.40967271561
"571",37676,8929.50345509855
"572",38532,11172.9938050384
"573",17988,6716.91034723908
"574",1724,9701.55284727943
"575",11996,8291.340210908
"576",25692,8985.41161610795
"577",21413,3723.19745372021
"578",24837,8016.26948707485
"579",3437,3786.13329005829
"580",9429,3414.74965923611
"581",23981,7803.07560811451
"582",35109,7083.13448960612
"583",39389,3897.81836349721
"584",4293,4304.81432796068
"585",7717,6134.63875757259
"586",34253,4495.39715573482
"587",15421,4332.36119673645
"588",22269,4157.95953530285
"589",28261,4443.0634001327
"590",26549,10684.3454143364
"591",13709,7883.47194785406
"592",36821,7235.70942409644
"593",23125,7544.50365763771
"594",16277,5046.46235508695
"595",29117,6326.1516542217
"596",40245,4671.44652710886
"597",14565,10442.3158638154
"598",35965,7079.78432728972
"599",11141,7351.8865552408
"600",17133,7151.3719213855
"601",8573,6440.28910494524
"602",32541,6273.20247406594
"603",5149,5986.58242870567
"604",30829,6130.07051478484
"605",20557,5932.72761843381
"606",37677,7759.00666434983
"607",10285,4341.35068112467
"608",11997,7613.99641087685
"609",25693,8598.49476796632
"610",12853,7666.89580565116
"611",29973,5792.91309463118
"612",2581,9690.89915767446
"613",19701,5775.48979640998
"614",27405,3992.5225712438
"615",6861,6069.61392154127
"616",38533,9736.75046338613
"617",33397,3849.48634404244
"618",13,7139.92857040367
"619",1725,8347.51965821124
"620",869,7387.31341261832
"621",31685,5796.47261352223
"622",17989,6484.08873864891
"623",6005,5978.47372500087
"624",18845,6198.3259921924
"625",5150,7097.09251796664
"626",3438,6319.18617260041
"627",13710,9259.09495219141
"628",39390,5949.97816536585
"629",35110,7922.78234414621
"630",2582,10663.6586950268
"631",23982,9174.51064341013
"632",8574,9004.05377476066
"633",36822,8655.3846443317
"634",23126,7910.54992933772
"635",26550,10585.611634922
"636",30830,8068.29179078124
"637",14566,10391.5861572894
"638",29974,8220.19663983425
"639",21414,5949.17800256547
"640",4294,5711.82442832234
"641",11142,7792.48461502283
"642",22270,5625.44947931675
"643",28262,5884.05853755256
"644",32542,8961.92597737066
"645",19702,7492.24852965848
"646",38534,10800.6236964895
"647",24838,8888.30935062132
"648",10286,5280.10099804387
"649",29118,7644.51518123448
"650",1726,9574.58740874911
"651",20558,8498.83449774694
"652",16278,6122.7135033592
"653",40246,5834.36382248683
"654",34254,5704.16398821516
"655",25694,9379.2109990539
"656",15422,6486.58163668248
"657",12854,8820.43608049755
"658",14,8705.37436812817
"659",18846,7829.98950338924
"660",870,8490.01966331018
"661",9430,4864.28957771282
"662",33398,5356.00677076521
"663",6006,8554.22466476376
"664",37678,9098.74875537828
"665",11998,8746.1711842284
"666",6862,8108.84075557483
"667",35966,8921.16089824394
"668",7718,8019.31311853332
"669",17134,7201.48343890641
"670",27406,6183.23886805285
"671",31686,8049.51362552733
"672",17990,8249.6033560215
"673",3439,5174.29672498358
"674",16279,5627.01651119998
"675",23127,6135.20636973256
"676",13711,5819.76832010609
"677",30831,3862.60337964232
"678",22271,4964.575215405
"679",20559,4255.87591635697
"680",35111,6247.59741963366
"681",34255,5098.36810520168
"682",39391,5067.24215250812
"683",23983,6040.45355998466
"684",28263,5362.62169017398
"685",15423,5022.08738814491
"686",29975,4051.99309212498
"687",5151,4325.46934811129
"688",36823,6042.34941691195
"689",10287,4776.7339745018
"690",26551,8475.20577195752
"691",871,6076.30434940931
"692",11999,5677.83129386582
"693",1727,6980.33238596763
"694",4295,5127.03878218947
"695",35967,5823.57763246807
"696",2583,8527.97704199297
"697",8575,4351.89035201226
"698",11143,5826.04446373896
"699",18847,3873.47722595117
"700",19703,3705.75709121251
"701",38535,8575.06335179056
"702",24839,6278.84150673242
"703",29119,4673.02421466377
"704",27407,5014.15119844147
"705",17991,3947.4159634548
"706",17135,4513.83939228496
"707",40247,5135.97167754471
"708",14567,10312.7560878479
"709",25695,6817.74505992839
"710",33399,5001.93642461571
"711",15,5919.09981970387
"712",12855,5813.10524483835
"713",32543,4473.23958022642
"714",21415,4975.27009797682
"715",6863,3905.68657326327
"716",9431,4246.19649775191
"717",7719,3958.36991590387
"718",6007,3980.37286954351
"719",37679,6530.42197634157
"720",31687,4015.8222489019
"721",29976,3820.51279120391
"722",10288,3273.26971626257
"723",3440,3998.32334741662
"724",8576,4105.37258008276
"725",15424,4244.8560129622
"726",17136,4244.21629327481
"727",872,4816.22717141045
"728",5152,3959.47642366411
"729",35112,5108.90279910831
"730",28264,3422.28933769292
"731",32544,4168.86127254505
"732",17992,3751.08966134335
"733",20560,3835.94543540815
"734",23128,4976.26680338601
"735",29120,4181.19528570076
"736",21416,4075.92356095035
"737",2584,6371.84876610535
"738",22272,3238.97719878669
"739",11144,4869.58194204277
"740",6864,3733.58278784516
"741",26552,6230.13183704614
"742",36824,4968.60679701114
"743",24840,4930.27630484838
"744",27408,4110.58435360059
"745",33400,4022.00215116003
"746",39392,4353.40997094587
"747",40248,3687.34300730173
"748",4296,3226.65660124464
"749",31688,3825.15502979243
"750",35968,4925.90461045033
"751",23984,4885.34447997975
"752",12856,4875.28928061119
"753",9432,3421.9171817679
"754",16,4723.24278617157
"755",38536,6648.04140701269
"756",34256,3402.47465771372
"757",14568,6606.48594258176
"758",7720,3715.76058559746
"759",25696,5236.6749399127
"760",30832,3675.50112221034
"761",37680,5183.52454490991
"762",1728,5526.1671120203
"763",18848,3677.88610104665
"764",6008,3816.64431426351
"765",19704,3529.25223931638
"766",13712,5228.01073141701
"767",12000,4947.6886395899
"768",16280,3550.22154610679
"769",3441,5778.94490330773
"770",15425,6179.96058839706
"771",33401,5528.28650741967
"772",10289,4191.57812858533
"773",22273,4107.44082377019
"774",28265,4561.28590128945
"775",23129,5673.73845826744
"776",9433,4840.74817621889
"777",30833,4222.96213882474
"778",34257,4386.95102636406
"779",8577,4704.88753897254
"780",11145,5841.34098121348
"781",27409,5792.73075579879
"782",19705,3774.46387125076
"783",35113,5919.77171363953
"784",24841,5756.63615654415
"785",36825,5828.02312814805
"786",39393,6194.15933578073
"787",29121,4839.06771579003
"788",14569,8700.79229311639
"789",21417,5602.47187669566
"790",2585,8085.34757513432
"791",4297,4314.01002611031
"792",35969,5729.90823840849
"793",26553,8234.15645062794
"794",23985,5684.52369231166
"795",32545,4647.08252113159
"796",5153,4606.71682321658
"797",29977,4112.62383770657
"798",38537,8494.92016566358
"799",7721,4129.61428318354
"800",13713,6637.73256725349
"801",37681,6191.30044408999
"802",16281,4608.58915879089
"803",20561,4415.13708327235
"804",40249,4934.59068761865
"805",17137,4683.09562022367
"806",31689,4087.09757028177
"807",6865,4269.73379041574
"808",12857,6244.02892198775
"809",25697,6192.02685555474
"810",17,5501.23840245846
"811",1729,6342.76704807926
"812",18849,4015.94866531814
"813",6009,4306.60506644881
"814",17993,4137.17669958591
"815",12001,5864.93445704599
"816",873,5574.92261285067
"817",22274,7166.59901181348
"818",33402,6255.92786789997
"819",2586,13564.1303642801
"820",23130,10560.5825509729
"821",28266,7609.46612964549
"822",35114,10417.764667249
"823",35970,9949.35266875614
"824",8578,8823.01918116294
"825",9434,5322.12018253853
"826",10290,7057.2861781541
"827",15426,6311.88518498447
"828",24842,11104.4289416156
"829",29978,7799.07254514039
"830",7722,8321.7712773574
"831",39394,6254.18572563002
"832",14570,17682.4093894791
"833",37682,10915.2415692265
"834",23986,10661.3807214649
"835",4298,7253.2327182402
"836",30834,8394.68254427917
"837",26554,14824.1196231223
"838",3442,6199.02957653493
"839",12858,10795.0315760562
"840",13714,11677.1259448217
"841",29122,8939.57597900447
"842",27410,6477.94409692833
"843",18850,8265.34726695195
"844",40250,8014.96979555412
"845",16282,8159.72022980396
"846",21418,6038.2127213952
"847",34258,7537.16016534602
"848",18,9789.94984467853
"849",11146,10156.8368076211
"850",17138,9685.7799350489
"851",36826,10394.4905278019
"852",874,10383.2047123001
"853",38538,14541.6052550442
"854",25698,11627.6374664024
"855",31690,8213.73873404051
"856",5154,8344.84493246201
"857",20562,7990.63574292134
"858",32546,9011.1157867756
"859",6866,8341.35156709969
"860",17994,8422.18261926237
"861",19706,7745.31299953576
"862",12002,10499.930692691
"863",1730,11443.6733782875
"864",6010,8075.29001167287
"865",4299,7878.82643998354
"866",24843,11350.2900534924
"867",29123,9448.40924023138
"868",34259,8165.87864373701
"869",3443,10738.2041653715
"870",35115,10105.1419133191
"871",13715,13745.7115759872
"872",8579,10281.3878166081
"873",10291,7949.58587791758
"874",25699,12465.4062880701
"875",35971,10792.9828867551
"876",23131,10319.0235006027
"877",21419,10625.7998439678
"878",36827,10757.0859623191
"879",30835,9115.22619480836
"880",15427,13228.6686158465
"881",7723,9461.65664444469
"882",27411,10860.0909812306
"883",875,10585.672212173
"884",38539,14320.4583383149
"885",2587,13355.5929535115
"886",16283,9303.00104218649
"887",20563,9555.26537085666
"888",37683,12068.1966077302
"889",22275,7661.86633521958
"890",11147,10153.2628345897
"891",28267,8390.82417917344
"892",32547,10164.2405773217
"893",17139,10524.4446355931
"894",19707,8411.32101587932
"895",9435,9075.91907117821
"896",33403,10316.1106971044
"897",40251,9307.10126531145
"898",14571,16393.4099926091
"899",31691,9251.22094745228
"900",17995,9061.43977722956
"901",12003,11383.5402622829
"902",23987,11337.3177764119
"903",12859,12281.6286520068
"904",5155,9031.41332659388
"905",6011,9255.66911354188
"906",26555,14008.3814890844
"907",18851,8897.16427431326
"908",1731,12313.5193341798
"909",39395,11477.8101438249
"910",29979,9373.35341729861
"911",19,10252.6179680119
"912",6867,9375.73178025743
"913",34260,6961.13741493731
"914",3444,7519.46738903779
"915",40252,7175.68237970562
"916",23132,9577.51922684432
"917",9436,6405.63844441604
"918",5156,7172.3089734829
"919",14572,18292.1061780592
"920",22276,6440.44267907557
"921",11148,9227.19903749735
"922",19708,7020.40779160332
"923",33404,7641.24936244243
"924",10292,6589.17982454302
"925",13716,12058.8195348398
"926",2588,13644.081097708
"927",25700,12164.1557993603
"928",37684,11527.144725901
"929",8580,7873.98840228312
"930",31692,7884.8856876438
"931",15428,8754.12467868623
"932",35116,9764.15669314839
"933",36828,10623.0233520767
"934",32548,8251.13783445838
"935",18852,7082.24951450555
"936",38540,14451.8188769136
"937",7724,7750.10155292168
"938",29980,7294.74247308542
"939",21420,7598.8914560944
"940",20564,7229.23185024924
"941",1732,12257.5456477723
"942",4300,6718.39686574642
"943",20,9803.43295554427
"944",35972,10197.4687608337
"945",28268,6897.78672182532
"946",17140,8182.69582088181
"947",24844,10579.2933126909
"948",16284,7223.83485627585
"949",27412,7809.40433737537
"950",17996,7234.12226147096
"951",26556,14441.6641670372
"952",6868,7466.48827612586
"953",12860,10731.0168958641
"954",30836,7446.27622913273
"955",876,10378.2741148701
"956",39396,7977.4082991511
"957",29124,7569.99149839441
"958",6012,7287.32926739675
"959",23988,10413.1652646297
"960",12004,10152.091155174
"961",2589,12216.7431563959
"962",9437,6335.26962126535
"963",33405,7143.3140023732
"964",14573,12988.4446531022
"965",5157,6586.62237261445
"966",3445,7174.34788135126
"967",35117,7902.66175049074
"968",23133,8088.9960519285
"969",4301,7062.59244104216
"970",8581,7257.27405798965
"971",34261,7256.60957357095
"972",21421,7231.55593521864
"973",28269,7447.04331445095
"974",15429,7643.39968890441
"975",30837,6575.52436640379
"976",20565,6707.71022691142
"977",7725,6615.39580800213
"978",39397,7648.876640996
"979",10293,7001.80383068523
"980",36829,8127.57125352116
"981",29125,6991.2265721151
"982",16285,7817.15470552809
"983",877,8290.43081871016
"984",31693,6268.0288412189
"985",22277,6819.57911363254
"986",17141,7436.50990662311
"987",35973,7735.33896812803
"988",26557,12946.1724292998
"989",38541,12718.8392295998
"990",18853,6431.38193288753
"991",13717,10321.9666606676
"992",24845,8682.52122031073
"993",40253,7720.15531525863
"994",6013,6368.71955918301
"995",1733,9465.43857860727
"996",11149,8009.72729819857
"997",25701,9483.34879655743
"998",32549,7071.03815362166
"999",23989,8363.41052961776
"1000",17997,6501.33591787376
"1001",19709,6117.71064380963
"1002",29981,6188.69669354773
