Id,Sales
210,4122.69898447271
211,7132.89403775204
212,7324.05551855857
213,7987.73824491587
214,9516.96402786476
215,6720.81696703624
216,6664.91278016108
217,7289.43570395188
218,5843.05623549621
219,5479.79611993596
220,8204.87789223207
221,6377.16749500892
222,6268.08526996847
223,7625.35633279942
224,6349.61448886339
225,5522.08743547893
226,7932.29465895582
227,7947.52932622108
228,8830.49124331961
229,6405.13907831932
230,7577.755685394
231,6425.89761375088
232,4154.1018022453
233,7156.87103335551
234,7623.49659705401
235,6036.70725173974
236,4751.32286178165
237,9427.89135155524
238,8157.67406725051
239,9367.6101121601
240,7501.75155780121
241,6154.60740873442
242,5858.33920314083
243,5451.02058337734
244,10331.2268986123
245,5660.28445090158
246,8014.52172755337
247,15709.5365337941
248,7638.31009675952
249,8544.49834926202
250,5514.51643955092
251,4775.53660004744
252,7732.4367383018
253,4366.75517635818
254,6517.79100260721
255,10634.765910668
256,5767.79577428367
257,17204.5863852931
258,14337.8790154941
259,5362.92406037199
260,8127.98945902912
261,5573.37124765353
262,7616.27665735985
263,6013.85282833019
264,11662.0703126555
265,8570.28727997107
266,10078.8866235679
267,4924.43262073242
268,7716.38233610998
269,5239.23031434766
270,8367.63024696346
271,7432.68416604904
272,6481.38620432682
273,6694.18982273889
274,6312.43903779099
275,8696.97803700308
276,9733.86801199811
277,6048.67143082218
278,10382.3939385938
279,7571.47079777949
280,10293.8218996933
281,5437.02660572231
282,6076.23561036685
283,6707.22522035921
284,10624.4274229164
285,7459.42258215573
286,8253.18899948109
287,7714.30994782882
288,9144.31568192666
289,5060.94550585035
290,8286.57101464177
291,7220.72577939336
292,4491.66263330742
293,14458.5786110393
294,18412.7213204876
295,7477.37201742131
296,8175.6570068667
297,10251.5066259333
298,10548.3621305781
299,10797.153859017
300,6250.34495955776
301,7718.40505972294
302,6757.92378530338
303,8340.28590071182
304,4334.88369063565
305,6120.64288977612
306,5919.38110988115
307,6168.67003786887
308,7777.118136297
309,5699.35040621651
310,5289.77432334559
311,7012.10749244113
312,4369.34480277508
313,5114.5364600637
314,6513.58803549182
315,7020.07165058235
316,9079.6052821192
317,8641.47032053434
318,8289.90679660342
319,6833.07451151639
320,7036.54181977789
321,10941.9455287816
322,8274.67011204712
323,5723.38875280832
324,4962.17061736156
325,8437.55453437268
326,5786.903515625
327,7406.24887059889
328,4457.7991877968
329,5632.27622359625
330,8363.9005647654
331,6699.31898265059
332,5333.41116696649
333,9152.71582051396
334,9896.7412817611
335,11963.2059395914
336,6863.63913470794
337,10071.6803315777
338,3579.89828283054
339,5571.66059536587
340,6453.32793890575
341,4910.70367601767
342,7783.36139273533
343,5594.22914493618
344,5618.02541396191
345,8805.53558813051
346,11841.4853067216
347,9812.7460822385
348,5794.63034129394
349,6112.74320997204
350,7953.51099061572
351,7413.28465102994
352,6652.64149317831
353,5629.52178036893
354,7167.32902928615
355,10947.8712764801
356,4913.2234569567
357,6792.68235767907
358,7995.91487054476
359,8741.26388202224
360,12001.4732622453
361,6568.74618943734
362,13331.555710334
363,7357.96768289706
364,6121.26483284429
365,4211.42323356087
366,6700.88583465464
367,6731.38479209224
368,6335.82521338242
369,7853.77587636143
370,5589.45304774873
371,5058.34769049072
372,7692.30179682476
373,4558.18481827215
374,8112.73976115667
375,7265.05516989104
376,8133.44885739311
377,8487.18282526489
378,6066.36557462123
379,9069.81452753473
380,6635.87834725511
381,5663.6837349968
382,5558.71913693818
383,5816.46868043254
384,11012.7140584382
385,6941.07446038039
386,5447.52653477138
387,7882.88150144548
388,9396.04090322074
389,7666.94489833584
390,6956.27137020074
391,8886.63379372235
392,5992.27471779813
393,5929.12160077824
394,6532.40671355957
395,9101.65590363964
396,6815.7252266479
397,7185.01431960384
398,6625.54815406394
399,5106.90278469017
400,4136.59768272459
401,5983.05649449374
402,9378.65130715369
403,8748.81418573914
404,9927.52888099797
405,11737.2259585579
406,8414.40483263091
407,5804.40442947202
408,6375.92515630424
409,10573.9183232332
410,9652.64535685706
411,8286.58865550281
412,9008.90465117455
413,8732.12379155148
414,6227.67874893493
415,4263.27303049342
416,10869.5905660381
417,7126.43810200399
418,6858.08864903614
419,6910.81807241923
420,3609.14121493067
421,12172.2705610506
422,6284.29178298026
423,5297.33465581798
424,5864.24024508745
425,6314.38462462569
426,7205.25459048849
427,8797.90165980571
428,6874.5201174656
429,5706.81895938528
430,5624.1667809146
431,4422.1553866615
432,3875.32609199337
433,7338.61869212379
434,18556.3098201761
435,5666.82526221447
436,5932.40645708114
437,7160.1881137199
438,5837.19770641293
439,5865.58460269217
440,5196.91684654533
441,4592.55964274928
442,7980.7947798068
443,7858.58340033129
444,4400.23620769573
445,8636.48280810849
446,6129.33328092121
447,5294.18898288962
448,8911.83513522878
449,8830.7586714668
450,10007.8946881053
451,6233.67928968671
452,7554.06376284019
453,5040.26922158195
454,6271.21852783275
455,14686.4220245484
456,10110.2712597837
457,7062.29570633423
458,5871.43285238897
459,5265.7166417054
460,6134.23939598208
461,5762.13916725852
462,10879.6967644078
463,5207.47317653076
464,6211.9039298029
465,7979.74134769102
466,5181.77253617683
467,6816.20997510117
468,7638.6665419778
469,8507.18504983992
470,7835.85098360098
471,4391.89071765824
472,5642.94429903428
473,7757.3769532444
474,9694.49632135754
475,9037.61811968096
476,8116.63759776299
477,5064.71397341813
478,7665.83116849901
479,6485.45236554581
480,4992.00412661135
481,7691.98714776967
482,8039.24287252738
483,6929.93684432933
484,6577.76579535802
485,7346.54230675268
486,7064.2912441557
487,5903.77362305068
488,7191.11652051755
489,7072.58305601149
490,6372.95878991868
491,9276.89684462036
492,6516.12508522929
493,5175.7240087964
494,10701.430197662
495,6972.39776190154
496,3994.38811523735
497,8175.8719278009
498,8697.13118603211
499,10958.9319417765
500,5375.14561022297
501,7215.73905048801
502,6291.41989773659
503,7680.97818811809
504,6771.30099513067
505,8629.15320029583
506,3540.85145586246
507,6857.88940829723
508,7253.81790525657
509,6424.44607619544
510,5464.46959579923
511,7524.96330820229
512,8925.02924448634
513,5462.89008346641
514,9145.38375867381
515,7532.19084216999
516,9189.66741098293
517,5028.8222711937
518,6792.00237313498
519,6977.24396825075
520,7974.13552940121
521,8315.72922293067
522,6197.80876287974
523,8445.15862931389
524,8116.75652236963
525,8127.62472775062
526,4657.57696217215
527,3536.81209480256
528,8173.16266973683
529,7494.29619935466
530,8901.33728907648
531,8051.04966300407
532,6377.74976500606
533,9215.97069332886
534,7658.44844510786
535,7661.39493261659
536,8149.13580109938
537,6520.74294355098
538,8940.99249418334
539,10959.1091241597
540,7837.98132649237
541,5367.2455711619
542,6296.48069630192
543,4885.66574121222
544,3692.26693552978
545,8536.11944042011
546,5818.71885276289
547,8844.61548468088
548,5156.83485966432
549,7864.42822978002
550,6506.25757439155
551,10522.2432284261
552,5386.80920616336
553,5840.86870850467
554,6766.74702285186
555,8488.74101000969
556,6308.52403392084
557,7352.62935404601
558,7957.12275365938
559,10101.3185681543
560,7899.79765365751
561,8075.82025961321
562,6822.9343012017
563,5060.23123444258
564,5590.50185189784
565,10475.2874039396
566,10072.9221856326
567,6645.19141154503
568,15143.0198903657
569,6351.59105459509
570,6372.48366958733
571,6953.15950477986
572,8641.80819831256
573,9913.24385028624
574,7268.91061316582
575,8358.47922724627
576,8705.93827730954
577,7711.38458289953
578,7061.55077823926
579,6405.24439416863
580,5989.98926942737
581,5352.22004814395
582,4566.17794347843
583,6071.18011423903
584,9151.36168030057
585,16289.0886141756
586,7538.88039158265
587,5970.21145983287
588,7432.54437988143
589,4642.01830153237
590,7016.87999519856
591,4476.15085410922
592,9824.21538151551
593,7468.94510574778
594,7400.73036449877
595,12649.0393745098
596,11419.4217425532
597,7524.59649133018
598,7159.53216479857
599,4893.96578518573
600,6231.0978509313
601,6152.29276719094
602,9229.15059477634
603,5262.95660693093
604,4323.55338924462
605,6385.91140259993
606,5849.95311272321
607,7317.29274062709
608,7420.50015096274
609,4312.30483173209
610,7844.70790218236
611,7971.74729010808
612,8459.15541695168
613,5408.27784805363
614,4949.02284808012
615,8725.20577558654
616,5090.27754208874
617,9063.61738930357
618,5653.50728659766
619,5406.93121797672
620,7541.05166273813
621,6479.52829119796
622,5050.48127118796
623,6536.96504457723
624,7592.12063054371
625,9324.98765252446
626,10035.1917779769
627,6807.19801765038
628,4300.94432008004
629,6123.02144716907
630,7657.58352376001
631,5998.19199473299
632,6742.6479905256
633,6744.80609358094
634,11861.8587409923
635,7933.50554311433
636,7116.12297404053
637,7597.85977121852
638,4960.18243925189
639,9327.91629787029
640,6487.88215390466
641,12973.3476106791
642,6828.40205853622
643,5886.72812741062
644,5465.18720186604
645,5162.42595341139
646,7873.10043415266
647,15831.9569338788
648,4543.74064588424
649,5225.66170826326
650,10188.8381142293
651,6715.19299014029
652,7443.85302295166
653,8620.30747912487
654,6984.91062713603
655,5156.00748632785
656,5351.96401978203
657,9131.1002333555
658,6246.02660706375
659,7562.40119837801
660,7503.92376454086
661,4986.04173976761
662,7408.6732303818
663,6606.42375310736
664,4088.53516200993
665,8961.61579095141
666,8659.28053031794
667,5016.945310692
668,8330.1791779477
669,7568.44347888793
670,5488.93596673412
671,9699.849095599
672,7354.6131648763
673,8477.87232712928
674,5159.00332482328
675,5646.15962584547
676,6891.73608013397
677,4254.91215353923
678,8593.69317738493
679,4672.59104171328
680,6566.03368107127
681,5181.8054648406
682,7309.14068291595
683,6106.68343073374
684,8020.37030028082
685,7727.39420268073
686,8152.81125630912
687,6354.62178565757
688,7653.18376182901
689,6738.88543888048
690,8903.85659140235
691,9420.6564420824
692,6900.73182647663
693,3489.91514141433
694,5999.06676449869
695,7975.94117914214
696,5039.50181530901
697,10616.9585219283
698,6616.52226600005
699,8651.42481145567
700,11129.0223534078
701,6980.5392843593
702,5012.13400309347
703,11188.1022349579
704,9302.80138421008
705,6355.55726034535
706,9374.51358212216
707,10492.0758442632
708,6032.06087178046
709,5384.63789198424
710,7224.09318220026
711,6239.42725719704
712,6242.74913606803
713,7564.87320691919
714,5520.01096295179
715,6171.87514719288
716,8307.6463599613
717,7074.96002359605
718,8359.03293562215
719,6934.05188198641
720,7152.9902913002
721,4522.25258535187
722,8265.41575077396
723,7570.94250506723
724,6980.645722216
725,6802.74851274603
726,7676.16215130356
727,9807.97973661363
728,6213.83925348141
729,5530.29410825823
730,7459.00332918898
731,7650.77502869313
732,7660.06571723566
733,5478.22375843943
734,4686.29984868923
735,7803.45525546356
736,7584.83540032536
737,6035.70299742918
738,8219.1083897173
739,7003.01571154101
740,6930.385651048
741,5344.37711732693
742,4332.58155696318
743,7417.75062900407
744,7365.26331356586
745,6957.02158406671
746,9770.07807798013
747,8877.04807624277
748,5198.63093252164
749,9208.44081419675
750,4171.88057779236
751,4165.44399457329
752,7476.9004685167
753,12459.7981393035
754,8518.52357472694
755,7366.33405141535
756,5652.37321656923
757,7197.11057392064
758,10178.3326286942
759,6625.28989028764
760,8757.76321049684
761,6002.85044214356
762,4881.74421450441
763,5528.67996586418
764,5935.56890697157
765,6157.87499477883
766,5368.12302208668
767,5860.69571874302
768,4401.68188752802
769,7820.21155154212
770,7916.01847620294
771,5871.2482677896
772,6387.42249480212
773,7571.32990678975
774,5833.98744330884
775,5375.69934851753
776,9280.93582375732
777,7935.16051434315
778,6566.16863049257
779,4734.30647039704
780,13216.1110603152
781,6969.08842918308
782,6132.01157915207
783,9335.19508754386
784,8345.98087852259
785,8027.38769258937
786,7017.94883408917
787,7817.65323586462
788,9728.35846344198
789,14813.3147625979
790,5326.37182880725
791,5331.07902215898
792,5718.24747344658
793,7364.92865716782
794,6160.85832104956
795,8090.59804957874
796,9552.79607883393
797,6231.79361664873
798,4642.34600428282
799,6765.08637874758
800,9120.1080903603
801,5370.69283547458
802,7720.49266600286
803,4546.96112868451
804,8013.49198039602
805,8417.8740545673
806,7667.93514833705
807,9433.22207190569
808,6665.17874245755
809,4592.64474742017
810,7377.21210372336
811,7824.51925775585
812,8723.16520959985
813,7696.70533569194
814,8133.76330937539
815,7186.42163446615
816,6044.83488678748
817,9759.11838177319
818,4648.92164143983
819,10422.8387700679
820,7133.93532250078
821,4733.45671800508
822,7515.12143489208
823,6592.55236385555
824,7752.54723697394
825,8118.63557832968
826,4397.03140367041
827,5019.78131299617
828,7961.80513395978
829,9542.24850466838
830,10112.1088686094
831,5403.54709513215
832,6648.55660892906
833,8081.36891853369
834,7263.71833823566
835,6047.36387577474
836,10062.8132993621
837,8583.29922749763
838,11426.3246982059
839,4691.09244167509
840,5829.25580785043
841,10284.8719389212
842,8517.41784151223
843,5853.12558137998
844,10414.3364316422
845,7183.73016733218
846,5566.23204755429
847,5853.88070671752
848,5101.38066829186
849,5869.42504602115
850,6577.45221732037
851,5324.34256660063
852,5698.5080941976
853,10372.254545244
854,7762.61561377019
855,21476.3686621337
856,7085.37625519786
857,4991.9951448253
858,8236.67826587376
859,8802.57864475318
860,6783.06805761966
861,7188.75214699342
862,5852.33949371046
863,8911.98576717879
864,8966.02516865044
865,6150.29172528758
866,5920.20443686382
867,7161.89831283552
868,8526.41758519649
869,7408.67007762548
870,8776.00656297219
871,6285.00567524844
872,5024.85028503836
873,5862.25882392102
874,10458.5500881841
875,11766.564572592
876,10813.8496495559
877,7701.16731843894
878,5281.47431926323
879,6522.23921404822
880,5214.6884634712
881,8470.59552047581
882,11429.0338007446
883,10068.4155710811
884,6823.58070701916
885,5959.70643238423
886,4704.21411061367
887,6208.17267847136
888,12196.6151038253
889,7246.74777094054
890,5519.67502592071
891,6059.10707954379
892,8723.94310832725
893,4266.45253310506
894,7788.26358245837
895,4565.87607533582
896,7052.48629552177
897,7375.47875864376
898,5959.52555231913
899,7744.09079828315
900,7419.47441573424
901,5576.61764562693
902,7144.63855281065
903,7392.3467698271
904,11468.5805365868
905,6088.8502183978
906,9481.67669720613
907,7579.76614818365
908,9738.09915019062
909,7275.63077302555
910,9866.06012042026
911,5191.13669635864
912,5307.43099113702
913,6760.13116074054
914,6160.60039710577
915,8778.69592610775
916,8007.21951024523
917,6118.80464995033
918,7318.70040997618
919,7622.44580819876
920,10006.7518031687
921,4419.41513312595
922,13388.7692467196
923,5540.64718668951
924,6757.81729016455
925,8603.06267425617
926,5867.49536521361
927,6709.88065850509
928,6974.7096185123
929,7832.83755572649
930,5966.13669390821
931,6180.37546205095
932,8278.38884471725
933,8550.8259217375
934,7933.38182374996
935,5650.28803736941
936,7384.2741412752
937,10345.192485112
938,6916.476959532
939,5106.42569665624
940,7390.93277992138
941,6281.31377124082
942,7049.01129271963
943,8235.53924981969
944,4343.27018938556
945,7622.15699835777
946,7018.02928172197
947,7359.70075540788
948,6562.04198920385
949,4822.3375243872
950,6606.97902794937
951,5978.23828900404
952,8897.44715977044
953,9221.12194600489
954,5450.15443221527
955,5459.23858485202
956,7527.84016742215
957,6610.31984888981
958,6263.37126728167
959,8994.98569982766
960,7282.08124430455
961,8481.19451662781
962,6316.35453234884
963,4849.03200820956
964,6813.83357589759
965,7960.56407655092
966,9068.46233156164
967,8791.8267368552
968,8283.41150280005
969,6268.16517491054
970,8516.01705099668
971,6941.60972409696
972,8407.94797430357
973,8713.12694517067
974,7108.00718467745
975,10462.5328314743
976,8189.87711276469
977,8385.19155454393
978,6349.28038924647
979,7579.04274462402
980,8014.19046915877
981,7267.16145320649
982,4623.73240893873
983,5793.71955542137
984,8988.66002170919
985,7035.76281421538
986,5392.92073982662
987,8650.14949739499
988,7239.57542354613
989,6432.34342597089
990,6168.54380093226
991,6194.2909539906
992,8155.76332709891
993,8084.45829365602
994,7747.0583102337
995,5597.75221044476
996,5352.22255676942
997,7424.68757297814
998,4201.82239749204
999,6832.79568487382
1000,5480.05622622344
1001,9516.06716563935
1002,8416.13134537046
1003,6816.59039122963
1004,12204.7741940254
1005,6992.78857763325
1006,5338.7406339554
1007,11410.8058480149
1008,7740.67924910967
1009,8617.93067869298
1010,8278.92628577106
1011,5268.47954312239
1012,6665.61962857295
1013,6153.82155010838
1014,8855.14119504282
1015,12178.2052864751
1016,6245.78669054644
1017,3731.25152213897
1018,6069.01518583464
1019,9274.08938594564
1020,9275.34634602801
1021,7215.6603690717
1022,7545.46493613978
1023,4999.50929320093
1024,5792.54789040398
1025,3664.13332332294
1026,5553.20113630913
1027,6369.83269088025
1028,7602.3255203659
1029,7914.84980569313
1030,6825.34308002296
1031,8268.82841569241
1032,9156.54314075954
1033,7704.25327906776
1034,5431.9936162234
1035,9717.99363589013
1036,12081.00937359
1037,6447.92933465785
1038,8356.24840901321
1039,5831.48193935307
1040,6926.20637915315
1041,4557.61358794064
1042,8633.51390957657
1043,6094.19803718845
1044,9293.09295683265
1045,7638.29778894122
1046,9065.66698405318
1047,8431.30833393196
1048,5983.35716107083
1049,9814.22846716799
1050,20303.8012125107
1051,11314.5230686116
1052,6860.41634642152
1053,3131.30295862837
1054,6959.04361196889
1055,9996.86846381968
1056,5967.83246650835
1057,12874.4951163999
1058,19379.5652423838
1059,4624.5865799925
1060,5826.23319656267
1061,8419.09224722176
1062,6371.59995194982
1063,10656.889408643
1064,7122.23751081702
1065,8035.7549426945
1066,4004.99624744129
1067,7735.53366634664
1068,7279.24709553864
1069,7719.54982446186
1070,10036.6582013456
1071,6446.96964101963
1072,6313.44206287941
1073,7715.96271725834
1074,6258.79343569715
1075,5625.81245877728
1076,8331.36199034106
1077,5941.67243513941
1078,6754.77786065336
1079,8239.7070489295
1080,6523.71977504269
1081,6039.34309453263
1082,8076.03407346581
1083,7922.94697450843
1084,8489.52460576324
1085,5629.59299133967
1086,7531.06842578643
1087,6097.39180441387
1088,4034.51043689254
1089,8364.68989893222
1090,7752.2207106565
1091,6589.80038989509
1092,5217.35955987403
1093,10285.5338452395
1094,7771.46498366539
1095,10154.6317683308
1096,7747.36270710144
1097,5932.05333968874
1098,5647.37991216905
1099,5055.30170922992
1100,10294.6290835921
1101,5473.37676423251
1102,8100.43906407759
1103,15974.0053821683
1104,7792.00099117678
1105,6680.54038507577
1106,5202.4513184431
1107,4901.77696624937
1108,7801.20891133715
1109,4279.93926874522
1110,6735.07537362811
1111,10458.6654939256
1112,5850.95917217808
1113,17505.9108189293
1114,15513.7995772304
1115,5239.67248574091
1116,7677.39400594246
1117,5901.62318983694
1118,7605.01247255258
1119,6054.95294697641
1120,11726.1003027112
1121,7745.83393952649
1122,10009.157977375
1123,4978.43709200847
1124,7925.34861077824
1125,4981.61234200644
1126,8933.187907774
1127,7238.73108895602
1128,6362.70223340225
1129,6802.71252025718
1130,6075.08055249866
1131,8548.89433334497
1132,9126.39516629849
1133,6315.06372833534
1134,10523.1047028512
1135,7139.40476448019
1136,10700.0010564501
1137,5658.6985584558
1138,6106.32500804075
1139,6150.22865331103
1140,11022.4459998607
1141,6949.24076896637
1142,8015.36381614687
1143,7980.19593850554
1144,9674.8277431084
1145,4929.60866564897
1146,8326.25408055398
1147,6820.37907425325
1148,4613.1951910489
1149,16548.4311621764
1150,18143.4726768306
1151,8009.80107572119
1152,8222.93394872171
1153,10630.8433543263
1154,10861.5643565308
1155,10552.2669252899
1156,6188.28795136556
1157,8573.96296566609
1158,6564.889393333
1159,8442.71207987895
1160,4298.95155962196
1161,6446.29183406362
1162,6055.87884174275
1163,6282.74114304574
1164,8265.89259268118
1165,5878.90190469749
1166,5559.18700063759
1167,7112.42681906008
1168,4205.22002591182
1169,5115.75293118087
1170,6456.08395929306
1171,7464.2087906687
1172,9282.41578096463
1173,8491.90150820997
1174,7928.42663713864
1175,6514.91841744074
1176,7009.31485957361
1177,11467.6471386782
1178,8493.653471316
1179,6174.1170225633
1180,5131.53588692548
1181,8597.20845802753
1182,5822.33060921788
1183,7501.18256841943
1184,3892.23553992431
1185,5673.69703321738
1186,8966.48720786377
1187,6883.94067770478
1188,5501.02836445084
1189,8461.33020403086
1190,9566.39613309912
1191,12597.0754335867
1192,6632.89608071489
1193,9893.68673632095
1194,3764.2416860991
1195,5813.19127577099
1196,6623.2024413834
1197,4928.68979924991
1198,7992.51781505747
1199,5991.99800385429
1200,5546.85763751492
1201,9438.62437199073
1202,12711.1205944031
1203,8763.89239576041
1204,5819.24868582421
1205,5570.33036983405
1206,8523.89262259905
1207,8057.87951864278
1208,7063.21409861715
1209,5549.45955731976
1210,7346.57274548585
1211,10868.6715109631
1212,4948.38186915322
1213,7102.60036157169
1214,8372.03325975286
1215,9181.82651495939
1216,12576.9932619649
1217,5786.91672146955
1218,14178.5311884863
1219,7082.63804787602
1220,5711.66787977984
1221,4103.34996949542
1222,7011.82430363083
1223,6567.92212551287
1224,6138.29778306891
1225,7533.39663478026
1226,5555.2086013376
1227,4999.07592942354
1228,7806.5959443065
1229,4529.95934336105
1230,8917.07928735996
1231,7393.37592873135
1232,8287.33874878792
1233,8757.04068810196
1234,5765.28482711779
1235,9584.75394458064
1236,7158.34673230389
1237,6017.53171697735
1238,5950.04847414909
1239,6537.11809218001
1240,11413.9493689155
1241,7113.59586025411
1242,5668.40906488357
1243,8705.21595665688
1244,8884.59492263943
1245,7519.42417768827
1246,7049.81965355773
1247,9097.53183709819
1248,5756.69539516183
1249,5922.97407277334
1250,6846.75994331202
1251,8901.94678727408
1252,6729.82371730174
1253,6982.70091219042
1254,6238.44687224787
1255,5461.38890131812
1256,4431.35203114638
1257,5459.9134871832
1258,8303.23455194556
1259,8462.88956174597
1260,10622.6266340263
1261,11574.5447938574
1262,8030.68499780657
1263,6049.1728957109
1264,6323.1456349092
1265,11169.9503965577
1266,9774.6802400972
1267,7944.24097206149
1268,8906.08462641329
1269,8426.76037255279
1270,6408.06402323107
1271,4295.23892173994
1272,11705.2792735554
1273,7509.61015493847
1274,7133.61361996214
1275,6833.73859099067
1276,3575.74739959418
1277,12692.262708944
1278,6325.61170701481
1279,4884.31317993621
1280,5488.68955220774
1281,6716.33614221023
1282,6689.17578803074
1283,9466.71525550507
1284,6482.43889840789
1285,5604.35227222348
1286,5609.76163344197
1287,5137.29916269163
1288,3680.95207776246
1289,8047.48706834075
1290,17793.0047580337
1291,5340.32162068091
1292,5950.56945930423
1293,8081.10855161493
1294,5552.94461511667
1295,6101.47023413711
1296,5264.3669365106
1297,5041.74629813019
1298,7723.49979633241
1299,7275.35562533681
1300,4721.0180464888
1301,9361.09280180619
1302,6705.20872566688
1303,5365.22248851366
1304,8677.48536825286
1305,8724.5499250629
1306,9926.35312689558
1307,6767.74243803292
1308,7529.04534371737
1309,5174.75335138329
1310,6074.87070515743
1311,16594.5950503076
1312,10122.2216794294
1313,6429.07005501778
1314,5935.97441242949
1315,5063.75804974943
1316,6316.96112979578
1317,4799.62438631124
1318,9049.30805160228
1319,5236.21278970751
1320,6107.66866690493
1321,7443.49436868361
1322,5170.75997959785
1323,7134.83955837743
1324,7991.16564135614
1325,8342.88689679359
1326,7480.55684560733
1327,4747.64096193823
1328,6372.36464768055
1329,7115.58347234804
1330,10520.9437813776
1331,9158.00054347281
1332,7398.43235918947
1333,5346.4903371717
1334,8116.03895653592
1335,6946.84780458844
1336,4876.00022783546
1337,7519.18558309207
1338,7435.53457609393
1339,7251.7601886728
1340,6871.83617434818
1341,7166.11992250785
1342,7363.36391670194
1343,6273.04921908073
1344,7408.03916685304
1345,6886.16169432628
1346,6874.04943159207
1347,8660.29698066602
1348,6303.1708128068
1349,5549.16876756692
1350,11442.6711368649
1351,6478.45427794438
1352,4157.68035501588
1353,8331.681842425
1354,8971.3961975712
1355,11508.994143961
1356,5409.3102487043
1357,6808.74260784163
1358,6847.00266394028
1359,8060.82600581452
1360,6471.73619330043
1361,9047.01813480604
1362,3782.9884712245
1363,7225.30388657576
1364,6816.73029408805
1365,6515.5466996732
